0.999999999906404,0.000000000087585
0.000000134745864,0.999992393966352
0.999999999985321,0.000000000050894
0.000764288608190,0.999999999509922
0.999999999984046,0.000000003643286
0.000001481559769,0.999999999995434
0.999998468337493,0.000000156795181
0.999999999922294,0.000000000018417
0.999999500570096,0.000000026464377
0.999999999980017,0.000000000224221
0.999999999994994,0.000000000009040
0.999999999987010,0.000000000301969
0.999999999917953,0.000818580635792
0.999999999947132,0.000000000035849
0.000000072355996,0.999999999963382
0.000031335441321,0.999999999613213
0.999999999956195,0.000000000337230
0.999999999939670,0.000000000072105
0.005992154258597,1.000000000000000
0.999999999886362,0.000000000098668
0.000039237575414,0.999999999894961
0.000000390354942,0.999999999699560
0.999999999975751,0.000000000401509
0.999999999989345,0.000000000007730
0.059721512742690,0.999999999996368
0.999999999998328,0.000000000511067
0.999999999943110,0.000000000282129
0.999999999987010,0.000000000301969
0.999999999961111,0.000000000352847
0.999999999994584,0.000000000343331
0.999999999985301,0.000000000027491
0.000000086522253,0.999999999892652
0.999999999992358,0.000000000522869
0.999999999918035,0.000000000272101
0.999999999987010,0.000000000301969
0.000000014507686,0.999999996281672
0.999999999907092,0.000000000000970
0.000059233294854,0.999999999999998
0.000000135987281,0.999986731245436
0.865686663838168,0.845796761349910
0.000003683366546,0.999999777815843
0.000066301392391,0.999929986144448
0.000000009994736,0.999999999639091
0.999999999983678,0.000000000068152
0.000000001039774,0.999999999999393
0.999999999988387,0.000000000089548
0.999999999984046,0.000000003643286
0.000000005612181,0.999999999999976
0.999368469011462,0.999922173198909
0.999999884661174,0.999999246245209
0.000000060229533,0.999999999908485
0.000000000020304,0.999999959396753
0.000318490333238,0.999999998203286
0.000008190658449,0.999999999997996
0.000010970301465,0.999999999961099
0.999325354321121,0.983561019880786
0.000034268108239,0.999998658621171
0.999999999884161,0.026588447395413
0.000000084504588,0.999999999998053
0.999999999990622,0.000000000088000
0.000000012713805,0.999999956545036
0.000000954733689,0.999999999945799
0.999999999988387,0.000000000089548
0.995781034529177,0.999988354383318
0.999999999939670,0.000000000072105
0.000000004794239,0.999985633583374
0.000000760393330,0.999999999976967
0.999999999982860,0.000000000003835
0.999999999997504,0.000000003729433
0.000000065135097,0.999999991845142
0.999999999917814,0.000000000002497
0.000000000330340,0.999999999994345
0.999362581098838,0.999999986191136
0.999999999931907,0.000000000000987
0.999999999952576,0.000000000293130
0.999999999999229,0.000000198362691
0.999999999988944,0.000000000031054
0.999999999938025,0.000000000027469
0.999999999982282,0.000000000000839
0.999999999989528,0.000000003493234
0.999999999902659,0.000000000029987
0.999999999912537,0.000000000006127
0.000000026869079,0.999999999274896
0.000000075530328,0.999999990411770
0.000000037776799,0.999999834232728
0.000000001369823,0.999999999919226
0.999999999939670,0.000000000072105
0.999999999982748,0.000000000289320
0.999999999989345,0.000000000007730
0.999999999997497,0.000000025189913
0.999999999939670,0.000000000072105
0.999999999988387,0.000000000089548
0.999999999985301,0.000000000027491
0.999999999989345,0.000000000007730
0.999999999996599,0.000000012356693
0.999999999906404,0.000000000087585
0.000000008575374,0.999999999076689
0.000000135374786,0.999999999999656
0.000000025485311,0.999999999791755
0.999986942331704,0.999999987330358
0.999999999915757,0.000000000081710
0.999999952084729,0.000001257606286
0.000000019215545,0.999999999682666
0.963907659640466,0.999964805426030
